CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance
24806,299,Faith,Russell,17-Dec-63,M,F,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
24807,307,Anne,Moreno,26-Aug-80,M,F,"$70,000.00",0,Graduate Degree,Professional,0,0,0-1 Miles
24808,334,Eric,Perez,29-Mar-67,M,M,"$70,000.00",0,Graduate Degree,Professional,0,0,0-1 Miles
24809,348,Alyssa,Moore,09-Oct-85,M,F,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
24810,360,Alyssa,Richardson,03-May-89,M,F,"$50,000.00",2,Bachelors,Skilled Manual,1,1,2-5 Miles
24811,325,Trinity,Ramirez,23-Nov-97,S,F,"$50,000.00",2,Bachelors,Skilled Manual,0,1,0-1 Miles
24812,307,Johnathan,Sai,08-Dec-62,M,M,"$80,000.00",3,Bachelors,Skilled Manual,1,1,2-5 Miles
24813,311,Armando,Schmidt,21-Jan-70,M,M,"$80,000.00",3,Bachelors,Skilled Manual,1,1,2-5 Miles
24814,614,Gabriel,Washington,25-Nov-75,S,M,"$60,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
24815,307,Victoria,Clark,11-Jul-93,S,F,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
24816,51,Lauren,Perry,04-Jan-77,M,F,"$60,000.00",0,Graduate Degree,Professional,0,0,0-1 Miles
24817,66,Victoria,Richardson,16-Feb-96,M,F,"$60,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
24818,612,Diane,Rubio,29-Oct-61,M,F,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
24819,618,Jack,Shan,22-May-65,M,M,"$70,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
24820,627,David,Clark,27-Feb-95,M,M,"$70,000.00",5,Graduate Degree,Professional,1,2,2-5 Miles
24821,648,Melissa,Alexander,14-Sep-89,M,F,"$70,000.00",5,Graduate Degree,Professional,1,2,0-1 Miles
24822,310,Paige,Cook,26-Dec-63,M,F,"$70,000.00",5,Graduate Degree,Professional,1,3,10+ Miles
24823,310,Vincent,Zhao,10-Dec-67,M,M,"$70,000.00",5,Graduate Degree,Professional,1,3,10+ Miles
24824,59,Alexandria,Wood,13-Feb-63,S,F,"$40,000.00",0,Bachelors,Professional,1,1,2-5 Miles
24825,68,Zoe,Sanders,24-Mar-94,M,F,"$50,000.00",3,Bachelors,Skilled Manual,1,2,2-5 Miles
24826,611,Richard,Powell,23-Feb-73,M,M,"$50,000.00",3,Bachelors,Skilled Manual,0,2,0-1 Miles
24827,331,Alexander,Martinez,03-Nov-65,M,M,"$50,000.00",3,Bachelors,Skilled Manual,1,3,10+ Miles
24828,299,Brooke,Reed,18-Apr-74,S,F,"$60,000.00",0,Graduate Degree,Professional,1,0,2-5 Miles
24829,325,Ethan,Patterson,12-Jun-86,M,M,"$60,000.00",0,Graduate Degree,Professional,0,0,0-1 Miles
24830,612,Alexandra,Cox,21-May-96,M,F,"$60,000.00",0,Graduate Degree,Professional,1,1,2-5 Miles
24831,383,Jackson,Diaz,30-Jul-92,S,M,"$60,000.00",0,Graduate Degree,Professional,1,1,2-5 Miles
24832,55,Morgan,Martin,13-May-74,M,F,"$60,000.00",0,Graduate Degree,Professional,0,1,0-1 Miles
24833,199,Deanna,Ruiz,23-Jun-68,S,F,"$40,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
24834,129,Bethany,Jai,07-Nov-68,M,F,"$40,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
24835,243,Angel,Morgan,05-Apr-81,S,M,"$40,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
24836,208,Taylor,Robinson,31-Aug-60,S,F,"$10,000.00",0,Partial College,Manual,0,2,0-1 Miles
24837,147,Wyatt,Lewis,11-Aug-91,S,M,"$130,000.00",4,Partial College,Professional,0,2,0-1 Miles
24838,162,Elijah,Young,22-Mar-72,S,M,"$130,000.00",4,Partial College,Professional,0,3,5-10 Miles
24839,123,Tamara,Goldberg,05-Oct-88,S,F,"$120,000.00",4,High School,Professional,0,4,5-10 Miles
24840,236,Marco,Sai,31-Oct-99,M,M,"$120,000.00",4,Partial High School,Professional,0,4,5-10 Miles
24841,215,Andres,Jai,31-May-79,M,M,"$90,000.00",1,High School,Professional,1,2,2-5 Miles
24842,225,Monique,Alonso,14-Oct-95,S,F,"$90,000.00",2,High School,Professional,0,1,2-5 Miles
24843,175,Bryant,Subram,03-Jan-76,M,M,"$130,000.00",4,Partial College,Professional,0,3,5-10 Miles
24844,186,Maria,Ward,02-Dec-89,S,F,"$70,000.00",1,High School,Professional,1,2,10+ Miles
24845,184,Tyrone,Jimenez,21-Jun-95,M,M,"$70,000.00",1,High School,Professional,1,2,2-5 Miles
24846,142,Naomi,Navarro,17-Sep-81,S,F,"$80,000.00",0,Bachelors,Management,0,2,2-5 Miles
24847,241,Tonya,Nath,15-Mar-68,M,F,"$130,000.00",4,Bachelors,Management,1,3,0-1 Miles
24848,163,Jeffery,Zhou,12-Sep-80,M,M,"$70,000.00",1,High School,Professional,1,3,10+ Miles
24849,224,Brianna,Ward,01-Feb-77,M,F,"$100,000.00",3,Bachelors,Management,0,4,2-5 Miles
24850,177,Emmanuel,Perez,28-Mar-73,M,M,"$120,000.00",5,Bachelors,Management,1,1,10+ Miles
24851,229,Leslie,Ortega,07-May-97,M,F,"$130,000.00",4,Partial College,Professional,1,4,0-1 Miles
24852,273,Carla,Martinez,03-Apr-66,M,F,"$170,000.00",4,Bachelors,Management,1,3,0-1 Miles
24853,279,Miguel,Long,18-Aug-81,S,M,"$80,000.00",2,Partial College,Professional,1,1,10+ Miles
24854,120,Emma,Jenkins,14-Mar-98,S,F,"$110,000.00",4,Partial College,Professional,1,4,10+ Miles
24855,133,Kaylee,Wright,16-Jul-76,S,F,"$130,000.00",4,Partial College,Professional,0,4,0-1 Miles
24856,176,Candice,Huang,10-May-94,M,F,"$130,000.00",4,Partial College,Professional,0,4,5-10 Miles
24857,236,Anna,Henderson,02-Jun-76,M,F,"$130,000.00",4,High School,Professional,1,4,0-1 Miles
24858,243,Calvin,Xie,03-Apr-82,M,M,"$130,000.00",4,High School,Professional,1,4,0-1 Miles
24859,245,Cesar,Arun,06-Nov-65,S,M,"$130,000.00",5,High School,Professional,0,0,5-10 Miles
24860,278,Douglas,Garcia,07-Oct-68,S,M,"$170,000.00",5,Partial High School,Professional,0,2,0-1 Miles
24861,220,Evelyn,Vance,26-Mar-98,M,F,"$90,000.00",2,Partial College,Professional,1,2,2-5 Miles
24862,205,Tamara,Zhou,05-Oct-82,M,F,"$100,000.00",4,Bachelors,Management,0,3,2-5 Miles
24863,179,Wesley,Sun,03-Nov-80,S,M,"$100,000.00",4,Bachelors,Management,0,4,2-5 Miles
24864,163,Jeffery,Sun,17-Jul-64,M,M,"$90,000.00",1,Partial College,Professional,1,2,10+ Miles
24865,261,Ashley,Griffin,19-Jul-92,S,F,"$160,000.00",5,Bachelors,Management,0,2,10+ Miles
24866,193,Alejandro,Nath,22-Oct-81,M,M,"$80,000.00",1,High School,Professional,1,3,10+ Miles
24867,134,Beth,Suarez,27-Feb-98,S,F,"$90,000.00",1,High School,Professional,1,3,10+ Miles
24868,244,Darryl,Hu,31-Oct-78,M,M,"$130,000.00",5,High School,Professional,1,3,0-1 Miles
24869,257,Misty,Shock,09-Nov-76,M,M,"$130,000.00",5,High School,Professional,0,3,10+ Miles
24870,262,Taylor,Morgan,24-Jan-94,M,F,"$150,000.00",5,Bachelors,Management,1,3,0-1 Miles
24871,226,Kelsey,Luo,04-Oct-95,S,F,"$90,000.00",1,High School,Management,0,3,5-10 Miles
24872,204,Alisha,Raje,28-Oct-89,S,F,"$90,000.00",1,High School,Management,1,3,10+ Miles
24873,173,Alisha,Li,08-Feb-78,S,F,"$110,000.00",5,Partial College,Management,0,2,10+ Miles
24874,219,Wendy,Moreno,21-Jul-74,M,F,"$90,000.00",1,High School,Management,0,3,5-10 Miles
24875,141,Darryl,Zhang,25-Dec-80,S,M,"$90,000.00",1,High School,Management,1,3,10+ Miles
24876,178,Jarrod,Subram,28-Feb-76,S,M,"$130,000.00",5,High School,Management,0,4,10+ Miles
24877,222,Mandy,Zhao,09-Nov-72,M,F,"$80,000.00",1,High School,Management,1,4,10+ Miles
24878,210,Sandra,Wang,07-Jun-70,M,F,"$90,000.00",1,High School,Management,1,3,10+ Miles
24879,170,Desiree,Munoz,10-Nov-67,M,F,"$90,000.00",1,Partial High School,Skilled Manual,1,4,10+ Miles
24880,233,Summer,Chandra,29-Jun-91,M,F,"$110,000.00",5,High School,Management,1,3,10+ Miles
24881,268,Tasha,Ashe,07-Nov-93,M,F,"$150,000.00",5,High School,Management,1,4,0-1 Miles
24882,189,Meredith,Srini,09-Mar-86,M,F,"$90,000.00",0,Partial High School,Skilled Manual,0,2,5-10 Miles
24883,166,Stacey,Lin,16-Nov-66,S,F,"$100,000.00",5,Partial High School,Professional,0,1,5-10 Miles
24884,12,Michele,Fernandez,24-Nov-85,M,F,"$60,000.00",0,Bachelors,Professional,1,3,10+ Miles
24885,36,Corey,Xie,03-Jan-61,S,M,"$60,000.00",0,Bachelors,Professional,1,3,10+ Miles
24886,19,Joy,Romero,13-May-69,S,F,"$60,000.00",0,Bachelors,Professional,1,4,10+ Miles
24887,30,Micah,Sun,15-Sep-85,S,M,"$70,000.00",0,Bachelors,Professional,0,2,5-10 Miles
24888,35,Roy,Srini,14-Jan-70,S,M,"$70,000.00",0,Bachelors,Professional,0,2,5-10 Miles
24889,4,Kelli,She,21-Jun-87,M,F,"$70,000.00",0,Bachelors,Professional,1,2,10+ Miles
24890,36,Brenda,Van,02-Feb-94,S,F,"$70,000.00",0,Bachelors,Professional,1,2,10+ Miles
24891,20,Bianca,Chen,24-Jun-95,S,F,"$70,000.00",0,Bachelors,Professional,1,2,10+ Miles
24892,20,Arthur,Alvarez,31-Oct-73,S,M,"$70,000.00",0,Bachelors,Professional,0,3,10+ Miles
24893,36,Alvin,Chande,21-Jan-89,S,M,"$60,000.00",0,Bachelors,Professional,0,4,2-5 Miles
24894,18,Jaime,Jai,04-Jun-60,S,M,"$70,000.00",0,Bachelors,Professional,0,3,10+ Miles
24895,2,Dalton,Henderson,25-Jan-70,M,M,"$70,000.00",0,Bachelors,Professional,0,4,10+ Miles
24896,27,Kendra,Ramos,10-Jun-91,S,F,"$80,000.00",0,Bachelors,Professional,1,3,10+ Miles
24897,17,Glenn,Hu,07-Feb-83,M,M,"$80,000.00",0,Bachelors,Professional,1,3,10+ Miles
24898,29,Mallory,Gomez,22-Jul-94,S,F,"$80,000.00",0,Bachelors,Professional,1,3,10+ Miles
24899,11,Vincent,Zhu,17-Mar-69,S,M,"$80,000.00",0,Bachelors,Professional,0,3,10+ Miles
24900,11,Ebony,Perez,10-Sep-61,S,F,"$90,000.00",0,Bachelors,Professional,1,3,10+ Miles
24901,10,Clarence,She,25-Mar-91,S,M,"$110,000.00",5,Partial College,Management,0,3,10+ Miles
24902,40,Jill,Murphy,30-Nov-84,S,F,"$90,000.00",0,Bachelors,Professional,1,3,10+ Miles
24903,24,Tracy,Black,15-Apr-72,S,F,"$90,000.00",0,Bachelors,Professional,0,3,10+ Miles
24904,31,Jaclyn,Yuan,13-Jan-60,M,F,"$90,000.00",0,Bachelors,Professional,1,3,10+ Miles
24905,10,Kelsey,Nara,12-Dec-86,M,F,"$90,000.00",0,Bachelors,Professional,1,3,10+ Miles
24906,15,Donna,Raji,03-Apr-62,S,F,"$80,000.00",0,Bachelors,Professional,0,3,10+ Miles
24907,31,Megan,Price,15-Oct-88,M,F,"$100,000.00",5,High School,Management,1,2,10+ Miles
24908,21,Marc,Blanco,07-Sep-61,S,M,"$90,000.00",0,Bachelors,Professional,1,3,10+ Miles
24909,16,Grant,Yuan,03-Jul-90,M,M,"$100,000.00",5,High School,Management,0,3,10+ Miles
24910,15,Terrance,Madan,03-Jul-87,M,M,"$100,000.00",5,High School,Management,1,3,10+ Miles
24911,21,Martin,Madan,24-Sep-69,S,M,"$80,000.00",0,Bachelors,Professional,0,4,10+ Miles
24912,34,Krystal,Li,15-Sep-76,S,F,"$110,000.00",5,High School,Management,0,3,10+ Miles
24913,17,Kelsey,Lal,19-Sep-64,M,F,"$90,000.00",0,Bachelors,Professional,0,4,10+ Miles
24914,37,Heather,Zhou,11-Dec-90,M,F,"$90,000.00",0,Bachelors,Professional,0,4,10+ Miles
24915,25,Stanley,Patel,01-Oct-63,S,M,"$100,000.00",5,High School,Management,1,3,10+ Miles
24916,24,Kara,Pal,07-Jun-69,S,F,"$90,000.00",0,Bachelors,Professional,0,4,10+ Miles
24917,28,Arthur,Gomez,02-Mar-94,S,M,"$90,000.00",0,Bachelors,Professional,0,4,10+ Miles
24918,38,Warren,Cai,19-Jan-99,S,M,"$90,000.00",0,Bachelors,Professional,0,4,10+ Miles
24919,23,Carl,Shan,20-Sep-92,M,M,"$100,000.00",5,Partial High School,Professional,1,4,10+ Miles
24920,35,Amy,Cai,10-Jul-62,M,F,"$110,000.00",5,High School,Management,1,4,10+ Miles
24921,11,Curtis,He,01-Apr-92,S,M,"$120,000.00",5,Partial High School,Professional,0,4,10+ Miles
24922,31,Naomi,Jimenez,20-Dec-80,M,F,"$120,000.00",5,Partial High School,Professional,1,4,10+ Miles
24923,12,Ebony,Sara,04-May-60,M,F,"$120,000.00",5,Partial High School,Professional,0,4,10+ Miles
24924,31,Richard,Anderson,03-Dec-66,M,M,"$110,000.00",5,High School,Management,0,4,10+ Miles
24925,307,Erick,Perez,03-Jul-60,S,M,"$30,000.00",0,High School,Professional,0,2,1-2 Miles
24926,315,Eric,Roberts,20-Sep-95,S,M,"$30,000.00",0,High School,Professional,0,2,1-2 Miles
24927,626,Kaitlyn,Harris,18-Aug-82,S,F,"$30,000.00",0,High School,Professional,0,2,1-2 Miles
24928,339,Timothy,Wright,21-Aug-78,S,M,"$30,000.00",0,High School,Professional,0,2,1-2 Miles
24929,633,Lucas,Bailey,29-Sep-82,S,M,"$30,000.00",0,High School,Professional,1,2,5-10 Miles
24930,338,Abigail,Lewis,01-Apr-68,M,F,"$30,000.00",0,High School,Professional,1,2,5-10 Miles
24931,642,Brianna,Miller,02-Jun-94,S,F,"$40,000.00",0,High School,Professional,1,2,5-10 Miles
24932,348,Richard,Jones,28-May-79,M,M,"$40,000.00",0,High School,Professional,1,2,5-10 Miles
24933,301,Regina,Sanchez,15-May-83,S,F,"$50,000.00",0,Graduate Degree,Management,0,2,1-2 Miles
24934,312,Lindsay,Tang,01-Jan-61,S,F,"$50,000.00",0,Graduate Degree,Management,0,2,1-2 Miles
24935,311,James,Hayes,30-Oct-83,S,M,"$60,000.00",0,Graduate Degree,Management,1,2,10+ Miles
24936,546,Caleb,Scott,30-May-87,M,M,"$60,000.00",0,Graduate Degree,Management,1,2,10+ Miles
24937,612,Jordan,Evans,12-Feb-88,S,F,"$60,000.00",0,Graduate Degree,Management,1,2,10+ Miles
24938,638,Julia,Martinez,03-Apr-71,M,F,"$60,000.00",0,Graduate Degree,Management,1,2,10+ Miles
24939,62,Elizabeth,Barnes,17-Jul-62,S,F,"$60,000.00",0,Graduate Degree,Management,1,2,10+ Miles
24940,311,Fernando,Martin,31-Oct-93,M,M,"$60,000.00",0,Bachelors,Management,1,2,10+ Miles
24941,547,Wyatt,Garcia,14-Dec-71,M,M,"$60,000.00",0,Bachelors,Management,1,2,10+ Miles
24942,299,Steven,James,31-Mar-93,M,M,"$60,000.00",0,Bachelors,Management,0,2,1-2 Miles
24943,612,Darrell,Chander,22-Jan-78,M,M,"$60,000.00",0,Bachelors,Management,1,2,10+ Miles
24944,299,Whitney,Garcia,11-May-70,M,F,"$60,000.00",0,Bachelors,Management,1,2,10+ Miles
24945,634,Logan,Harris,06-Dec-84,M,M,"$60,000.00",0,Bachelors,Management,1,2,10+ Miles
24946,311,Sarah,Hughes,29-Jun-76,S,F,"$60,000.00",0,Graduate Degree,Management,1,2,10+ Miles
24947,53,Aaron,Phillips,30-Jul-71,S,M,"$40,000.00",0,High School,Professional,0,2,1-2 Miles
24948,315,Nathan,Carter,13-Apr-62,M,M,"$50,000.00",0,Bachelors,Management,1,2,10+ Miles
24949,623,Devin,Howard,24-Feb-77,S,M,"$50,000.00",0,Bachelors,Management,1,2,10+ Miles
24950,374,Stephanie,Alexander,17-Jun-94,S,F,"$50,000.00",0,Bachelors,Management,1,2,10+ Miles
24951,359,Jeremy,Ward,03-Jan-94,M,M,"$60,000.00",0,Bachelors,Management,1,2,10+ Miles
24952,543,Amanda,Long,25-Mar-79,S,F,"$60,000.00",0,Bachelors,Management,0,2,1-2 Miles
24953,637,Aaron,Green,30-Aug-97,M,M,"$30,000.00",0,Partial High School,Clerical,0,2,1-2 Miles
24954,343,Jonathan,Long,01-Mar-84,M,M,"$40,000.00",0,High School,Professional,1,2,10+ Miles
24955,307,Donald,Perez,05-Jun-87,S,M,"$30,000.00",0,Partial High School,Skilled Manual,1,3,10+ Miles
24956,298,Ariana,Ward,07-Dec-83,M,F,"$30,000.00",0,Partial High School,Skilled Manual,1,4,10+ Miles
24957,334,Anna,Howard,16-Jul-78,M,F,"$30,000.00",0,Partial High School,Skilled Manual,1,4,10+ Miles
24958,310,Tamara,Xu,02-Jan-88,S,F,"$40,000.00",0,High School,Professional,0,3,2-5 Miles
24959,299,Kristy,Blanco,14-Jul-87,S,F,"$70,000.00",0,Bachelors,Management,1,3,10+ Miles
24960,49,Brianna,Gray,04-Sep-66,S,F,"$70,000.00",0,Bachelors,Management,0,3,2-5 Miles
24961,644,Alexandra,Bennett,07-Dec-90,M,F,"$40,000.00",1,High School,Professional,1,1,2-5 Miles
24962,626,Jonathan,Jai,30-Nov-99,M,M,"$40,000.00",1,High School,Professional,1,1,2-5 Miles
24963,300,Erica,Zhao,17-Aug-73,M,F,"$40,000.00",1,High School,Professional,1,2,10+ Miles
24964,614,Samantha,Anderson,28-Jan-78,M,F,"$40,000.00",1,High School,Professional,0,2,2-5 Miles
24965,641,Justin,Hayes,16-Jan-63,M,M,"$40,000.00",1,High School,Professional,0,2,2-5 Miles
24966,631,Jade,Cooper,22-Dec-84,S,F,"$70,000.00",1,Bachelors,Management,0,1,2-5 Miles
24967,51,Jasmine,Reed,20-Jan-79,S,F,"$40,000.00",1,High School,Professional,1,2,10+ Miles
24968,547,Dalton,Moore,30-Jan-92,M,M,"$60,000.00",1,Partial College,Professional,1,1,10+ Miles
24969,633,Vanessa,Gonzales,02-Jan-93,M,F,"$60,000.00",1,Partial College,Professional,1,1,10+ Miles
24970,548,Blake,Wright,26-Jul-66,M,M,"$60,000.00",1,Partial College,Professional,1,1,10+ Miles
24971,302,Brittney,Lin,03-Apr-65,M,F,"$60,000.00",1,Partial College,Professional,1,2,10+ Miles
24972,322,Edward,Garcia,10-Jan-81,S,M,"$60,000.00",1,Bachelors,Management,0,0,2-5 Miles
24973,337,Arianna,Rivera,27-Jul-72,M,F,"$60,000.00",1,Bachelors,Management,1,0,10+ Miles
24974,337,Eduardo,Carter,13-Feb-67,M,M,"$60,000.00",1,Bachelors,Management,1,0,10+ Miles
24975,65,Julia,James,13-Dec-99,S,F,"$60,000.00",1,Partial College,Professional,1,2,10+ Miles
24976,64,Stephanie,Cooper,12-Jun-62,M,F,"$60,000.00",1,Partial College,Professional,1,2,2-5 Miles
24977,69,Sophia,Green,23-Jun-80,M,F,"$60,000.00",1,Partial College,Professional,1,2,2-5 Miles
24978,611,Kaylee,Stewart,29-Apr-92,M,F,"$60,000.00",1,Partial College,Professional,1,2,10+ Miles
24979,614,Jada,Adams,14-Jul-92,M,F,"$60,000.00",1,Partial College,Professional,1,2,2-5 Miles
24980,336,Savannah,Phillips,09-Mar-64,M,F,"$60,000.00",1,Partial College,Professional,1,1,10+ Miles
24981,633,Jose,Davis,11-Sep-65,M,M,"$60,000.00",1,Partial College,Professional,1,2,10+ Miles
24982,301,Devin,King,28-Aug-82,M,M,"$60,000.00",1,Partial College,Professional,1,1,10+ Miles
24983,343,Morgan,Griffin,28-Dec-65,S,F,"$70,000.00",2,Partial College,Professional,1,1,10+ Miles
24984,347,William,Moore,23-Oct-92,M,M,"$70,000.00",2,Partial College,Professional,1,1,1-2 Miles
24985,374,Jenna,Phillips,06-Jun-86,M,F,"$80,000.00",1,Bachelors,Management,1,1,5-10 Miles
24986,59,Isabelle,Griffin,19-Aug-74,M,F,"$60,000.00",1,High School,Professional,1,2,10+ Miles
24987,301,Kristopher,Chandra,13-Nov-73,M,M,"$60,000.00",1,Partial College,Professional,1,2,2-5 Miles
24988,368,Kayla,Diaz,13-Mar-98,M,F,"$70,000.00",2,Partial College,Professional,1,2,10+ Miles
24989,546,Arianna,Peterson,05-Mar-82,M,F,"$70,000.00",1,High School,Professional,1,2,10+ Miles
24990,368,Timothy,Collins,09-Sep-77,M,M,"$70,000.00",1,High School,Professional,1,2,2-5 Miles
24991,618,Luke,Bryant,15-Jan-73,S,M,"$70,000.00",1,Partial High School,Skilled Manual,1,2,10+ Miles
24992,307,Faith,Bryant,17-Sep-78,M,F,"$70,000.00",1,Partial High School,Skilled Manual,1,2,10+ Miles
24993,310,Marvin,Ortega,04-Jan-62,M,M,"$70,000.00",1,Partial High School,Skilled Manual,1,2,10+ Miles
24994,358,Lauren,Sanders,04-Dec-89,M,F,"$60,000.00",1,High School,Professional,1,2,10+ Miles
24995,69,Melissa,Peterson,06-Apr-73,S,F,"$60,000.00",1,High School,Professional,1,2,10+ Miles
24996,300,Dylan,Miller,16-Apr-83,M,M,"$60,000.00",1,Partial High School,Skilled Manual,1,3,10+ Miles
24997,302,Melvin,Kumar,18-May-69,S,M,"$60,000.00",1,Partial High School,Skilled Manual,1,3,10+ Miles
24998,302,Olivia,Martinez,26-May-96,S,F,"$130,000.00",0,Graduate Degree,Management,1,3,0-1 Miles
24999,307,Shaun,Jai,09-Mar-73,S,M,"$150,000.00",0,Graduate Degree,Management,0,0,0-1 Miles
25000,637,Allison,Turner,08-May-75,S,F,"$40,000.00",0,High School,Skilled Manual,0,2,1-2 Miles
25001,18,Clayton,Xu,21-Jul-68,M,M,"$20,000.00",0,High School,Skilled Manual,1,2,5-10 Miles
25002,50,Logan,Edwards,23-May-66,M,M,"$40,000.00",0,High School,Skilled Manual,1,2,5-10 Miles
25003,609,Tristan,Russell,14-Nov-99,S,M,"$30,000.00",0,Partial College,Skilled Manual,0,1,1-2 Miles
25004,611,Samuel,Thomas,06-Dec-93,S,M,"$30,000.00",0,Partial College,Skilled Manual,0,1,1-2 Miles
25005,543,Brianna,Williams,31-Jul-98,S,F,"$30,000.00",0,Partial College,Skilled Manual,0,1,1-2 Miles
25006,648,Bailey,Murphy,19-May-93,S,F,"$30,000.00",0,Partial College,Skilled Manual,1,1,5-10 Miles
25007,299,Alyssa,Sanders,20-Dec-84,S,F,"$30,000.00",0,Partial College,Skilled Manual,0,1,1-2 Miles
25008,314,Haley,Perry,02-Mar-64,S,F,"$60,000.00",0,Partial College,Skilled Manual,0,2,1-2 Miles
25009,21,Natasha,Alonso,03-Nov-96,M,F,"$10,000.00",1,Partial High School,Clerical,0,2,1-2 Miles
25010,23,Misty,Kumar,25-Jun-65,S,F,"$30,000.00",0,Partial College,Clerical,0,2,1-2 Miles
25011,13,Taylor,White,14-Nov-61,M,F,"$30,000.00",0,Partial College,Clerical,0,2,1-2 Miles
25012,2,Craig,Martin,14-Feb-89,M,M,"$10,000.00",1,Partial High School,Clerical,1,2,5-10 Miles
25013,25,Mitchell,Stone,05-Jul-88,S,M,"$10,000.00",1,Partial High School,Clerical,1,2,5-10 Miles
25014,336,Juan,Reed,29-Dec-88,S,M,"$60,000.00",0,Partial College,Skilled Manual,0,2,1-2 Miles
25015,352,Jacqueline,Rogers,24-May-69,M,F,"$70,000.00",0,Partial College,Skilled Manual,0,2,0-1 Miles
25016,59,Elijah,Washington,03-Oct-77,S,M,"$40,000.00",0,Bachelors,Professional,0,2,5-10 Miles
25017,6,Cristina,Xu,09-Mar-89,M,F,"$10,000.00",1,Partial High School,Clerical,1,2,1-2 Miles
25018,352,Lucas,Robinson,03-Jun-85,S,M,"$70,000.00",0,Partial College,Skilled Manual,1,2,5-10 Miles
25019,24,Misty,Shen,16-May-82,M,F,"$10,000.00",1,Partial High School,Clerical,1,3,5-10 Miles
25020,17,Walter,Romero,19-Jun-71,S,M,"$20,000.00",1,Partial High School,Clerical,1,2,5-10 Miles
25021,2,Edwin,Sharma,18-Nov-87,M,M,"$20,000.00",1,Partial High School,Clerical,1,2,5-10 Miles
25022,18,Patricia,Perez,23-Jul-97,M,F,"$20,000.00",1,Partial High School,Clerical,1,2,1-2 Miles
25023,301,Carolyn,Sanz,31-Jan-96,S,F,"$40,000.00",0,Bachelors,Professional,1,2,5-10 Miles
25024,307,Brad,Pritchett,21-Aug-65,S,M,"$40,000.00",0,Bachelors,Professional,0,2,5-10 Miles
25025,372,Spencer,Bryant,31-Mar-93,S,M,"$70,000.00",0,Partial College,Skilled Manual,0,2,0-1 Miles
25026,24,Mitchell,Andersen,08-Jan-74,M,M,"$20,000.00",1,Partial High School,Clerical,1,3,5-10 Miles
25027,9,Meredith,Mehta,16-Feb-84,M,F,"$40,000.00",0,Partial College,Skilled Manual,0,2,1-2 Miles
25028,10,Brenda,Gonzalez,24-Sep-82,M,F,"$40,000.00",0,Partial College,Skilled Manual,1,2,5-10 Miles
25029,13,Alberto,Hernandez,04-Apr-69,S,M,"$40,000.00",0,Partial College,Skilled Manual,1,2,5-10 Miles
25030,28,Jessie,Romero,16-May-75,S,F,"$40,000.00",0,Partial College,Skilled Manual,1,2,5-10 Miles
25031,16,Kristina,Malhotra,08-Apr-94,S,F,"$40,000.00",0,Partial High School,Clerical,0,2,1-2 Miles
25032,18,Meredith,Rana,30-Mar-77,S,F,"$40,000.00",0,Partial High School,Clerical,0,2,5-10 Miles
25033,7,Omar,Zhu,12-Apr-73,S,M,"$40,000.00",0,Partial High School,Clerical,0,2,5-10 Miles
25034,28,Anne,Martin,29-Mar-88,S,F,"$80,000.00",0,Partial College,Skilled Manual,1,2,5-10 Miles
25035,10,Mandy,Lin,08-Jun-72,S,F,"$80,000.00",0,Partial College,Skilled Manual,0,2,1-2 Miles
25036,4,Jenny,Ye,03-Jan-61,S,F,"$80,000.00",0,Partial College,Skilled Manual,0,2,1-2 Miles
25037,30,Terrence,Rai,08-Nov-66,M,M,"$80,000.00",0,Partial College,Skilled Manual,0,2,1-2 Miles
25038,612,Isabella,Hall,28-Aug-85,S,F,"$40,000.00",0,Partial College,Skilled Manual,0,2,1-2 Miles
25039,542,Alexis,Clark,21-Apr-80,S,F,"$40,000.00",0,High School,Skilled Manual,1,2,5-10 Miles
25040,548,Julian,Perry,01-Aug-65,S,M,"$40,000.00",0,High School,Skilled Manual,0,2,1-2 Miles
25041,648,Hunter,Phillips,24-May-89,S,M,"$40,000.00",0,High School,Skilled Manual,1,2,5-10 Miles
25042,298,Arif,Rizaldy,19-Sep-62,S,F,"$40,000.00",0,High School,Skilled Manual,0,2,1-2 Miles
25043,302,Damien,Rai,10-Apr-68,S,M,"$40,000.00",0,High School,Skilled Manual,1,2,5-10 Miles
25044,385,Emma,Bailey,03-Dec-67,S,F,"$60,000.00",0,Partial College,Skilled Manual,0,2,5-10 Miles
25045,609,Paige,Russell,22-Nov-93,M,F,"$50,000.00",0,High School,Skilled Manual,1,2,5-10 Miles
25046,57,Caleb,Long,13-Jan-68,M,M,"$60,000.00",0,Partial College,Skilled Manual,1,2,5-10 Miles
